t,residuo_euler,residuo_imex
12.675,2.2293278334473143e-13,1.6076029396572267e-13
12.68,3.0375701953744283e-13,2.7622348852673895e-13
12.685,2.333688797762079e-13,3.2862601528904634e-13
12.69,1.5332179970073412e-13,1.4832579608992091e-13
12.695,3.1175062531474396e-13,3.3439917501709715e-13
12.700000000000001,1.9095836023552692e-13,9.414691248821327e-14
12.705,3.299582829185965e-13,1.858513343222512e-13
12.71,2.851052727237402e-13,3.5926817076870066e-13
12.715,2.582378755278114e-13,1.0724754417879012e-13
12.72,2.7977620220553945e-13,1.687538997430238e-13
12.725,3.184119634624949e-13,3.1663560662309465e-13
12.73,1.4077627952246985e-13,1.496580637194711e-13
12.735,3.3439917501709715e-13,3.348432642269472e-13
12.74,1.5121237595394632e-13,1.468825061579082e-13
12.745000000000001,3.099742684753437e-13,2.0827783941967937e-13
12.75,1.5054624213917123e-13,1.5010215292932116e-13
12.755,3.375077994860476e-13,2.353672812205332e-13
12.76,3.2240876635114546e-13,2.3936408410918375e-13
12.765,2.5135449277513544e-13,3.672617765460018e-13
12.77,1.5620837956475953e-13,2.922107000813412e-13
12.775,1.4588330543574557e-13,2.8821389719269064e-13
12.780000000000001,1.6553425297161084e-13,2.424727085781342e-13
12.785,2.2248869413488137e-13,1.425526363618701e-13
12.790000000000001,3.361755318564974e-13,3.348432642269472e-13
12.795,3.6215475063272606e-13,2.753353101070388e-13
12.8,1.63202784619898e-13,3.765876499528531e-13
12.805,2.688960165642129e-13,2.788880237858393e-13
12.81,3.432809592140984e-13,2.611244553918368e-13
12.815,1.8429702208777599e-13,3.4994229736184934e-13
12.82,2.1049828546892968e-13,3.0686564400639327e-13
12.825000000000001,2.864375403532904e-13,2.602362769721367e-13
12.83,2.753353101070388e-13,1.7075230118734908e-13
12.835,2.7267077484793845e-13,3.0686564400639327e-13
12.84,2.440270208126094e-13,1.5232259897857148e-13
12.845,2.9265478929119126e-13,3.6770586575585185e-13
12.85,2.34035013590983e-13,3.008704396734174e-13
12.855,2.460254222569347e-13,1.6209256159527285e-13
12.86,3.2374103398069565e-13,2.0539125955565396e-13
12.865,2.673417043297377e-13,1.8030021919912542e-13
12.870000000000001,2.589040093425865e-13,3.6415315207705135e-13
12.875,3.228528555609955e-13,3.3706371027619753e-13
12.88,3.126388037344441e-13,3.0464519795714295e-13
12.885,2.8266278206956486e-13,3.774758283725532e-13
12.89,3.6348701826227625e-13,2.9976021664879227e-13
12.895,2.402522625288839e-13,3.6415315207705135e-13
12.9,3.1530333899354446e-13,1.9406698470447736e-13
12.905000000000001,2.0650148258027912e-13,2.3669954885008337e-13
12.91,3.1041835768519377e-13,2.2515322939398175e-13
12.915000000000001,3.113065361048939e-13,1.1945999744966684e-13
12.92,1.617594946878853e-13,2.779998453661392e-13
12.925,1.7252865802674933e-13,3.4861002973229915e-13
12.93,8.58202398035246e-14,2.6911806116913795e-13
12.935,3.0020430585864233e-13,2.2026824808563106e-13
12.94,2.5002222514558525e-13,1.5720758028692217e-13
12.945,3.0331293032759277e-13,2.913225216616411e-13
12.950000000000001,2.859934511434403e-13,1.2101430968414206e-13
12.955,1.9872992140790302e-13,1.851852005074761e-13
12.96,2.4513724383723456e-13,3.148592497836944e-13
12.965,1.4033219031261979e-13,1.7763568394002505e-13
12.97,2.4069635173873394e-13,3.5127456499139953e-13
12.975,9.159339953157541e-14,1.3344880755994382e-13
12.98,3.04867242562068e-13,2.1271873151818e-13
12.985,1.376676550535194e-13,1.724176357242868e-13
12.99,2.3669954885008337e-13,1.780797731498751e-13
12.995000000000001,1.851852005074761e-13,3.157474282033945e-13
13.0,3.197442310920451e-13,2.8488322811881517e-13
13.005,3.1441516057384433e-13,1.7474910407599964e-13
13.01,2.828848266744899e-13,3.1175062531474396e-13
13.015,2.5934809855243657e-13,3.232969447708456e-13
13.02,1.7319479184152442e-13,1.9806378759312793e-13
13.025,3.312905505481467e-13,1.8030021919912542e-13
13.030000000000001,2.6201263381153694e-13,3.099742684753437e-13
13.035,3.135269821541442e-13,1.7275070263167436e-13
13.040000000000001,3.1663560662309465e-13,2.5845992013273644e-13
13.045,1.454392162258955e-13,1.652011860642233e-13
13.05,3.419486915845482e-13,1.3855583347321954e-13
13.055,1.3722356584366935e-13,3.2862601528904634e-13
13.06,1.3367085216486885e-13,3.539391002504999e-13
13.065,2.651212582804874e-13,3.1397107136399427e-13
13.07,1.816324868286756e-13,1.3888890038060708e-13
13.075000000000001,1.9273471707492718e-13,2.6068036618198676e-13
13.08,2.6334490144108713e-13,1.8340884366807586e-13
13.085,2.999822612537173e-13,2.544631172440859e-13
13.09,1.3722356584366935e-13,3.5349501104064984e-13
13.095,1.8207657603852567e-13,3.135269821541442e-13
13.1,2.864375403532904e-13,2.8377300509419e-13
13.105,2.7711166694643907e-13,2.611244553918368e-13
13.11,1.8340884366807586e-13,2.191580250610059e-13
13.115,1.4876988529977098e-13,2.3936408410918375e-13
13.120000000000001,2.970956813896919e-13,2.5490720645393594e-13
13.125,2.682298827494378e-13,1.4765966227514582e-13
13.13,2.7045032879868813e-13,1.2967404927621828e-13
13.135,1.7053025658242404e-13,1.8629542353210127e-13
13.14,3.042011087472929e-13,2.318145675417327e-13
13.145,1.9229062786507711e-13,3.19300141882195e-13
13.15,2.3581137043038325e-13,3.161915174132446e-13
13.155000000000001,1.708633234898116e-13,2.5268676040468563e-13
13.16,1.13464793116691e-13,3.3173463975799677e-13
13.165000000000001,3.1752378504279477e-13,2.851052727237402e-13
13.17,3.2951419370874646e-13,3.4772185131259903e-13
13.175,3.099742684753437e-13,2.6556534749033744e-13
13.18,2.324807013565078e-13,1.7630341631047486e-13
13.185,3.170796958329447e-13,2.8066438062523957e-13
13.19,3.277378368693462e-13,3.3950620093037287e-13
13.195,2.1715962361668062e-13,2.0383694732117874e-13
13.200000000000001,2.1316282072803006e-13,1.8918200339612667e-13
13.205,3.2818192607919627e-13,1.8629542353210127e-13
13.21,3.1952218648712005e-13,1.0524914273446484e-13
13.215,2.469136006766348e-13,2.2182256032010628e-13
13.22,2.7045032879868813e-13,2.580158309228864e-13
13.225,3.232969447708456e-13,2.6068036618198676e-13
13.23,2.913225216616411e-13,2.779998453661392e-13
13.235,3.148592497836944e-13,2.580158309228864e-13
13.24,1.9051427102567686e-13,1.5365486660812167e-13
13.245000000000001,1.780797731498751e-13,2.41140440948584e-13
13.25,3.4017233474514796e-13,1.858513343222512e-13
13.255,1.1013412404281553e-13,3.168576512280197e-13
13.26,1.6964207816272392e-13,1.609823385706477e-13
13.265,1.7141843500212417e-13,2.944311461305915e-13
13.27,2.8377300509419e-13,1.8751666885918894e-13
13.275,3.028688411177427e-13,2.475797344914099e-13
13.280000000000001,3.1863400806741993e-13,1.9673151996357774e-13
13.285,1.780797731498751e-13,9.103828801926284e-14
13.290000000000001,3.099742684753437e-13,2.504663143554353e-13
13.295,3.3217872896784684e-13,2.8754776337791554e-13
13.3,3.5216274341109965e-13,2.042810365310288e-13
13.305,1.3367085216486885e-13,2.9309887850104133e-13
13.31,1.667554982986985e-13,2.6423307986078726e-13
13.315,1.5165646516379638e-13,2.540190280342358e-13
13.32,1.780797731498751e-13,3.2018832030189515e-13
13.325000000000001,3.452793606584237e-13,3.5926817076870066e-13
13.33,2.9309887850104133e-13,2.4202861936828413e-13
13.335,2.2115642650533118e-13,1.971756091734278e-13
13.34,2.2870594307278225e-13,2.6001423236721166e-13
13.345,2.7400304247748863e-13,3.4861002973229915e-13
13.35,2.8466118351389014e-13,2.1826984664130578e-13
13.355,3.148592497836944e-13,1.6275869541004795e-13
13.36,3.055333763768431e-13,2.589040093425865e-13
13.365,2.2648549702353193e-13,1.0458300891968975e-13
13.370000000000001,1.0835776720341528e-13,1.3156142841808105e-13
13.375,3.1374902675906924e-13,1.91402449445377e-13
13.38,1.6897594434794883e-13,2.5135449277513544e-13
13.385,1.0857981180834031e-13,3.375077994860476e-13
13.39,2.3803181647963356e-13,2.97983859809392e-13
13.395,2.8110846983508964e-13,1.5876189252139739e-13
13.4,3.05089287166993e-13,1.496580637194711e-13
13.405000000000001,1.7763568394002505e-13,2.6423307986078726e-13
13.41,1.7430501486614958e-13,1.8474111129762605e-13
13.415000000000001,2.2115642650533118e-13,2.8466118351389014e-13
13.42,2.824407374646398e-13,2.935429677108914e-13
13.425,3.1397107136399427e-13,2.41140440948584e-13
13.43,2.278177646530821e-13,1.900701818158268e-13
13.435,1.7008616737257398e-13,1.91402449445377e-13
13.44,2.793321129956894e-13,3.297362383136715e-13
13.445,2.2160051571518125e-13,1.5198953207118393e-13
13.450000000000001,1.247890679678676e-13,2.4868995751603507e-13
13.455,1.4699352846037073e-13,1.7674750552032492e-13
13.46,1.5987211554602254e-13,3.2529534621517087e-13
13.465,2.2071233729548112e-13,3.7547742692822794e-13
13.47,1.723066134218243e-13,1.2079226507921703e-13
13.475,9.370282327836321e-14,3.459454944731988e-13
13.48,2.1160850849355484e-13,1.5054624213917123e-13
13.485,3.355093980417223e-13,3.0597746558669314e-13
13.49,2.673417043297377e-13,3.006483950684924e-13
13.495000000000001,1.9806378759312793e-13,3.019806626980426e-13
13.5,1.7363888105137448e-13,2.824407374646398e-13
13.505,3.348432642269472e-13,2.1405099914773018e-13
13.51,1.4144241333724494e-13,3.455014052633487e-13
13.515,3.4572344986827375e-13,3.0686564400639327e-13
13.52,2.815525590449397e-13,3.2152058793144533e-13
13.525,3.2729374765949615e-13,1.4011014570769476e-13
13.530000000000001,1.4099832412739488e-13,2.8976820942716586e-13
13.535,1.6964207816272392e-13,2.859934511434403e-13
13.540000000000001,1.8252066524837574e-13,2.1671553440683056e-13
13.545,3.5216274341109965e-13,1.354472090042691e-13
13.55,2.6334490144108713e-13,3.5926817076870066e-13
13.555,1.6475709685437323e-13,2.0694557179012918e-13
13.56,1.667554982986985e-13,2.0605739337042905e-13
13.565,2.828848266744899e-13,2.6556534749033744e-13
13.57,1.7141843500212417e-13,3.6504133049675147e-13
13.575000000000001,2.9176661087149114e-13,3.019806626980426e-13
13.58,2.1183055309847987e-13,3.490541189421492e-13
13.585,3.028688411177427e-13,2.62456723021387e-13
13.59,1.8740564655672642e-13,1.680877659282487e-13
13.595,2.602362769721367e-13,2.1005419625907962e-13
13.6,1.7830181775480014e-13,2.1671553440683056e-13
13.605,2.395861287141088e-13,2.573496971081113e-13
13.61,1.7141843500212417e-13,2.851052727237402e-13
13.615,3.5349501104064984e-13,3.68816088780477e-13
13.620000000000001,3.361755318564974e-13,1.0080825063596421e-13
13.625,3.2951419370874646e-13,2.020605904817785e-13
13.63,1.9184653865522705e-13,3.1175062531474396e-13
13.635,1.5765166949677223e-13,2.0605739337042905e-13
13.64,2.1382895454280515e-13,3.3284486278262193e-13
13.645,3.3706371027619753e-13,1.5298873279334657e-13
13.65,3.019806626980426e-13,2.7355895326763857e-13
13.655000000000001,2.1405099914773018e-13,1.6719958750854857e-13
13.66,3.0109248427834245e-13,2.424727085781342e-13
13.665000000000001,3.310685059432217e-13,1.7341683644644945e-13
13.67,1.2523315717771766e-13,1.5132339825640884e-13
13.675,3.632649736573512e-13,2.8954616482224083e-13
13.68,2.935429677108914e-13,2.0694557179012918e-13
13.685,3.4727776210274897e-13,1.91402449445377e-13
13.69,1.8318679906315083e-13,1.5765166949677223e-13
13.695,1.9406698470447736e-13,2.9887203822909214e-13
13.700000000000001,3.2818192607919627e-13,2.944311461305915e-13
13.705,1.7319479184152442e-13,1.3944401189291966e-13
13.71,2.0450308113595383e-13,2.8332891588433995e-13
13.715,3.1441516057384433e-13,1.8673951274195133e-13
13.72,3.290701044988964e-13,2.8554936193359026e-13
13.725,2.0872192862952943e-13,2.899902540320909e-13
13.73,3.4772185131259903e-13,2.993161274389422e-13
13.735,2.41140440948584e-13,1.4832579608992091e-13
13.74,2.1893598045608087e-13,2.284838984678572e-13
13.745000000000001,2.682298827494378e-13,2.0827783941967937e-13
13.75,1.7330581414398694e-13,2.495781359357352e-13
13.755,2.948752353404416e-13,2.9753977059954195e-13
13.76,1.5365486660812167e-13,3.559375016948252e-13
13.765,1.8851586958135158e-13,2.184918912462308e-13
13.77,3.4727776210274897e-13,1.6209256159527285e-13
13.775,3.33510996597397e-13,1.680877659282487e-13
13.780000000000001,2.3869795029440866e-13,3.3018032752352156e-13
13.785,2.757793993168889e-13,2.2382096176443156e-13
13.790000000000001,2.611244553918368e-13,1.0325074129013956e-13
13.795,1.9184653865522705e-13,3.0331293032759277e-13
13.8,2.389199948993337e-13,2.1049828546892968e-13
13.805,1.7175150190951172e-13,1.2967404927621828e-13
13.81,2.2182256032010628e-13,2.2115642650533118e-13
13.815,1.6120438317557273e-13,2.6645352591003757e-13
13.82,3.1907809727727e-13,3.774758283725532e-13
13.825000000000001,2.9398705692074145e-13,3.5438318946034997e-13
13.83,1.7141843500212417e-13,2.6645352591003757e-13
13.835,1.5898393712632242e-13,3.184119634624949e-13
13.84,3.590461261637756e-13,2.511324481702104e-13
13.845,1.5898393712632242e-13,2.7977620220553945e-13
13.85,1.9273471707492718e-13,3.3661962106634746e-13
13.855,3.5926817076870066e-13,2.5712765250318625e-13
13.86,2.3669954885008337e-13,2.69562150378988e-13
13.865,2.0961010704922955e-13,2.786659791809143e-13
13.870000000000001,3.5793590313915047e-13,2.828848266744899e-13
13.875,2.970956813896919e-13,2.475797344914099e-13
13.88,3.5771385853422544e-13,3.5016434196677437e-13
13.885,3.090860900556436e-13,2.389199948993337e-13
13.89,3.4638958368304884e-13,2.7355895326763857e-13
13.895,1.865174681370263e-13,3.33510996597397e-13
13.9,2.8332891588433995e-13,2.2115642650533118e-13
13.905000000000001,3.459454944731988e-13,3.1441516057384433e-13
13.91,3.12194714524594e-13,1.8451906669270102e-13
13.915000000000001,2.8421709430404007e-13,1.5520917884259688e-13
13.92,1.7819079545233762e-13,2.859934511434403e-13
13.925,1.5842882561400984e-13,1.6830981053317373e-13
13.93,2.8688162956314045e-13,3.623767952376511e-13
13.935,1.716404796070492e-13,2.149391775674303e-13
13.94,2.313704783318826e-13,3.779199175824033e-13
13.945,3.0242475190789264e-13,2.5845992013273644e-13
13.950000000000001,2.722266856380884e-13,1.766364832178624e-13
13.955,2.382538610845586e-13,3.3928415632544784e-13
13.96,2.753353101070388e-13,3.228528555609955e-13
13.965,2.8688162956314045e-13,3.601563491884008e-13
13.97,3.232969447708456e-13,1.6209256159527285e-13
13.975,2.5979218776228663e-13,3.0242475190789264e-13
13.98,3.0464519795714295e-13,3.304023721284466e-13
13.985,2.815525590449397e-13,2.8066438062523957e-13
13.99,1.8562928971732617e-13,3.299582829185965e-13
13.995000000000001,2.957634137601417e-13,2.7977620220553945e-13
14.0,3.019806626980426e-13,1.5210055437364645e-13
14.005,2.402522625288839e-13,1.9584334154387761e-13
14.01,2.2426505097428162e-13,2.666755705149626e-13
14.015,2.0872192862952943e-13,3.05089287166993e-13
14.02,2.6645352591003757e-13,2.90878432451791e-13
14.025,1.4077627952246985e-13,1.5720758028692217e-13
14.030000000000001,2.3581137043038325e-13,1.5787371410169726e-13
14.035,2.462474668618597e-13,2.2071233729548112e-13
14.040000000000001,2.4291679778798425e-13,1.6564527527407336e-13
14.045,2.686739719592879e-13,2.948752353404416e-13
14.05,1.765254609153999e-13,2.1538326677728037e-13
14.055,2.97983859809392e-13,2.957634137601417e-13
14.06,2.6201263381153694e-13,2.384759056894836e-13
14.065,3.5127456499139953e-13,2.460254222569347e-13
14.07,3.12194714524594e-13,2.8199664825478976e-13
14.075000000000001,3.3084646133829665e-13,1.9872992140790302e-13
14.08,3.3995029014022293e-13,1.56097357262297e-13
14.085,2.8110846983508964e-13,2.6334490144108713e-13
14.09,3.3173463975799677e-13,2.8044233602031454e-13
14.095,2.327027459614328e-13,2.935429677108914e-13
14.1,1.545430450278218e-13,3.3217872896784684e-13
14.105,2.2382096176443156e-13,2.304822999121825e-13
14.11,1.8418599978531347e-13,1.724176357242868e-13
14.115,3.6060043839825084e-13,1.383337888682945e-13
14.120000000000001,1.5343282200319663e-13,2.970956813896919e-13
14.125,2.389199948993337e-13,1.270095140171179e-13
14.13,1.4810375148499588e-13,3.4994229736184934e-13
14.135,1.6275869541004795e-13,3.2951419370874646e-13
14.14,1.5065726444163374e-13,1.7852386235972517e-13
14.145,3.0730973321624333e-13,2.0516921495072893e-13
14.15,3.2818192607919627e-13,1.8829382497642655e-13
14.155000000000001,2.722266856380884e-13,1.6653345369377348e-13
14.16,2.753353101070388e-13,2.433608869978343e-13
14.165000000000001,1.2723155862204294e-13,3.483879851273741e-13
14.17,2.651212582804874e-13,1.971756091734278e-13
14.175,1.5587531265737198e-13,2.9243274468626623e-13
14.18,2.4513724383723456e-13,1.8762769116165146e-13
14.185,3.268496584496461e-13,1.7008616737257398e-13
14.19,2.446931546273845e-13,1.3811174426336947e-13
14.195,3.255173908200959e-13,1.509903313490213e-13
14.200000000000001,2.7267077484793845e-13,1.7763568394002505e-13
14.205,2.0161650127192843e-13,2.886579864025407e-13
14.21,1.609823385706477e-13,2.227107387398064e-13
14.215,1.3367085216486885e-13,2.7067237340361316e-13
14.22,2.8110846983508964e-13,2.511324481702104e-13
14.225,2.1116441928370477e-13,1.9539925233402755e-13
14.23,3.0686564400639327e-13,3.361755318564974e-13
14.235,2.6911806116913795e-13,1.1590728377086634e-13
14.24,1.6298074001497298e-13,1.6697754290362354e-13
14.245000000000001,2.6134649999676185e-13,2.90878432451791e-13
14.25,2.0805579481475434e-13,2.575717417130363e-13
14.255,3.184119634624949e-13,2.7111646261346323e-13
14.26,2.05613304160579e-13,3.0375701953744283e-13
14.265,3.312905505481467e-13,2.824407374646398e-13
14.27,3.1508129438861943e-13,1.936228954946273e-13
14.275,2.8954616482224083e-13,1.4976908602193362e-13
14.280000000000001,1.4682699500667695e-13,1.7852386235972517e-13
14.285,1.8418599978531347e-13,3.090860900556436e-13
14.290000000000001,2.828848266744899e-13,3.3573144264664734e-13
14.295,2.7711166694643907e-13,1.7263968032921184e-13
14.3,2.3714363805993344e-13,1.9984014443252818e-13
14.305,1.4033219031261979e-13,2.595701431573616e-13
14.31,3.006483950684924e-13,1.4910295220715852e-13
14.315,2.504663143554353e-13,2.8466118351389014e-13
14.32,2.26929586233382e-13,3.5083047578154947e-13
14.325000000000001,3.008704396734174e-13,1.0857981180834031e-13
14.33,1.312283615106935e-13,2.566835632933362e-13
14.335,1.389999226830696e-13,2.7977620220553945e-13
14.34,3.494982081519993e-13,3.6859404417555197e-13
14.345,1.7896795156957523e-13,2.7000623958883807e-13
14.35,1.9095836023552692e-13,2.349231920106831e-13
14.355,2.446931546273845e-13,2.8199664825478976e-13
14.36,1.865174681370263e-13,1.7852386235972517e-13
14.365,3.184119634624949e-13,3.312905505481467e-13
14.370000000000001,2.7755575615628914e-13,2.69562150378988e-13
14.375,2.8688162956314045e-13,2.851052727237402e-13
14.38,3.446132268436486e-13,3.381739333008227e-13
14.385,2.851052727237402e-13,3.290701044988964e-13
14.39,3.05089287166993e-13,2.255973186038318e-13
14.395,3.4794389591752406e-13,1.9628743075372768e-13
14.4,3.028688411177427e-13,3.197442310920451e-13
14.405000000000001,2.533528942194607e-13,2.473576898864849e-13
14.41,2.9465319073551655e-13,2.744471316873387e-13
14.415000000000001,2.935429677108914e-13,2.7400304247748863e-13
14.42,1.1857181902996672e-13,1.98507876802978e-13
14.425,1.8451906669270102e-13,2.184918912462308e-13
14.43,2.304822999121825e-13,2.1938006966593093e-13
14.435,2.7267077484793845e-13,3.099742684753437e-13
14.44,2.6423307986078726e-13,3.084199562408685e-13
14.445,3.4505731605349865e-13,2.631228568361621e-13
14.450000000000001,3.588240815588506e-13,3.0953017926549364e-13
14.455,3.064215547965432e-13,2.0516921495072893e-13
14.46,2.779998453661392e-13,1.7352785874891197e-13
14.465,3.361755318564974e-13,2.0383694732117874e-13
14.47,2.191580250610059e-13,2.531308496145357e-13
14.475,2.9620750296999176e-13,1.949551631241775e-13
14.48,2.8821389719269064e-13,3.268496584496461e-13
14.485,2.8466118351389014e-13,1.6253665080512292e-13
14.49,2.5224267119483557e-13,1.6697754290362354e-13
14.495000000000001,2.76667577736589e-13,2.5979218776228663e-13
14.5,3.232969447708456e-13,3.04867242562068e-13
14.505,3.33288951992472e-13,1.816324868286756e-13
14.51,2.233768725545815e-13,2.611244553918368e-13
14.515,3.5216274341109965e-13,3.3439917501709715e-13
14.52,2.524647157997606e-13,1.7030821197749901e-13
14.525,7.30526750203353e-14,2.7777780076121417e-13
14.530000000000001,2.433608869978343e-13,2.602362769721367e-13
14.535,3.0819791163594346e-13,3.126388037344441e-13
14.540000000000001,2.9976021664879227e-13,2.2581936320875684e-13
14.545,2.864375403532904e-13,2.9309887850104133e-13
14.55,1.5765166949677223e-13,1.6608936448392342e-13
14.555,3.2374103398069565e-13,2.446931546273845e-13
14.56,2.964295475749168e-13,2.753353101070388e-13
14.565,2.0738966099997924e-13,3.4150460237469815e-13
14.57,3.5127456499139953e-13,3.6504133049675147e-13
14.575000000000001,3.3928415632544784e-13,2.1271873151818e-13
14.58,2.1826984664130578e-13,1.98507876802978e-13
14.585,2.8554936193359026e-13,3.6060043839825084e-13
14.59,2.8554936193359026e-13,2.9665159217984183e-13
14.595,2.737809978725636e-13,3.455014052633487e-13
14.6,1.5543122344752192e-13,2.4158453015843406e-13
14.605,2.7622348852673895e-13,3.277378368693462e-13
14.61,2.2870594307278225e-13,2.473576898864849e-13
14.615,3.135269821541442e-13,3.290701044988964e-13
14.620000000000001,2.8199664825478976e-13,3.1530333899354446e-13
14.625,2.0872192862952943e-13,3.6770586575585185e-13
14.63,1.900701818158268e-13,3.1086244689504383e-13
14.635,3.446132268436486e-13,1.3733458814613186e-13
14.64,3.526068326209497e-13,3.0953017926549364e-13
14.645,1.9539925233402755e-13,1.341149413747189e-13
14.65,2.8377300509419e-13,2.318145675417327e-13
14.655000000000001,2.7000623958883807e-13,1.5898393712632242e-13
14.66,3.064215547965432e-13,2.1049828546892968e-13
14.665000000000001,3.3306690738754696e-13,3.1086244689504383e-13
14.67,3.2529534621517087e-13,3.4150460237469815e-13
14.675,3.232969447708456e-13,2.3669954885008337e-13
14.68,1.5054624213917123e-13,1.9895196601282805e-13
14.685,2.773337115513641e-13,3.312905505481467e-13
14.69,3.035349749325178e-13,3.2951419370874646e-13
14.695,2.9531932455029164e-13,3.0464519795714295e-13
14.700000000000001,2.935429677108914e-13,3.0375701953744283e-13
14.705,2.5490720645393594e-13,2.424727085781342e-13
14.71,1.4233059175694507e-13,3.0375701953744283e-13
14.715,2.6645352591003757e-13,1.8562928971732617e-13
14.72,3.339550858072471e-13,1.6053824936079764e-13
14.725,3.042011087472929e-13,3.432809592140984e-13
14.73,2.877698079828406e-13,2.660094367001875e-13
14.735,2.1760371282653068e-13,1.8829382497642655e-13
14.74,3.410605131648481e-13,2.1893598045608087e-13
14.745000000000001,3.26183524634871e-13,2.7267077484793845e-13
14.75,2.0961010704922955e-13,2.993161274389422e-13
14.755,3.47499806707674e-13,2.9176661087149114e-13
14.76,2.8821389719269064e-13,3.623767952376511e-13
14.765,2.602362769721367e-13,2.546851618490109e-13
14.77,2.5579538487363607e-13,3.015365734881925e-13
14.775,1.404432126150823e-13,1.4344081478157023e-13
14.780000000000001,2.970956813896919e-13,2.8199664825478976e-13
14.785,3.339550858072471e-13,1.7408297026122455e-13
14.790000000000001,3.1441516057384433e-13,2.3003821070233244e-13
14.795,2.2648549702353193e-13,1.971756091734278e-13
14.8,3.306244167333716e-13,1.3455903058456897e-13
14.805,3.5127456499139953e-13,3.042011087472929e-13
14.81,3.299582829185965e-13,3.148592497836944e-13
14.815,2.7133850721838826e-13,1.6298074001497298e-13
14.82,3.561595462997502e-13,1.6120438317557273e-13
14.825000000000001,2.495781359357352e-13,3.0331293032759277e-13
14.83,2.2515322939398175e-13,2.446931546273845e-13
14.835,3.488320743372242e-13,2.509104035652854e-13
14.84,2.815525590449397e-13,3.4638958368304884e-13
14.845,3.2018832030189515e-13,3.5349501104064984e-13
14.85,1.616484723854228e-13,3.1907809727727e-13
14.855,3.5704772471945034e-13,3.5926817076870066e-13
14.86,2.0805579481475434e-13,3.0109248427834245e-13
14.865,2.637889906509372e-13,1.8252066524837574e-13
14.870000000000001,2.9665159217984183e-13,1.674216321134736e-13
14.875,2.0694557179012918e-13,3.517186542012496e-13
14.88,3.4727776210274897e-13,1.7541523789077473e-13
14.885,2.042810365310288e-13,2.2115642650533118e-13
14.89,3.5438318946034997e-13,3.0953017926549364e-13
14.895,2.227107387398064e-13,1.7896795156957523e-13
14.9,1.8829382497642655e-13,3.277378368693462e-13
14.905000000000001,3.4727776210274897e-13,3.439470930288735e-13
14.91,3.352873534367973e-13,3.1663560662309465e-13
14.915000000000001,2.1271873151818e-13,3.241851231905457e-13
14.92,1.1357581541915351e-13,2.6201263381153694e-13
14.925,1.5898393712632242e-13,1.6919798895287386e-13
14.93,1.4988010832439613e-13,2.1449508835758024e-13
14.935,3.4861002973229915e-13,2.6068036618198676e-13
14.94,2.5979218776228663e-13,2.7777780076121417e-13
14.945,3.197442310920451e-13,3.106404022901188e-13
14.950000000000001,2.291500322826323e-13,3.361755318564974e-13
14.955,3.2507330161024584e-13,3.4727776210274897e-13
14.96,1.212363542890671e-13,3.5127456499139953e-13
14.965,3.419486915845482e-13,1.8385293287792592e-13
14.97,1.7830181775480014e-13,3.3795188869589765e-13
14.975,2.7400304247748863e-13,1.9206858326015208e-13
14.98,3.3928415632544784e-13,3.077538224260934e-13
14.985,3.588240815588506e-13,3.042011087472929e-13
14.99,2.6401103525586223e-13,3.26183524634871e-13
14.995000000000001,2.402522625288839e-13,2.433608869978343e-13
15.0,3.2818192607919627e-13,3.739231146937527e-13
