id_segmento,x0,y0,x1,y1,id_rama
2296,267.44826042425905,60.92496606123534,267.84336958885257,61.84360023654901,252
2297,237.67189749777063,114.51828190035705,236.67505451846293,114.43888369757559,253
2298,245.6560330306314,113.67543940537921,245.45385694765696,114.6547885930917,254
2299,211.49531823060963,44.40346592468944,212.4799118996897,44.57832388649679,233
2300,260.0510198749957,41.26916447961484,259.9958900133073,40.27068528686708,240
2301,204.48782819103698,30.907131935065447,204.68250097143175,29.92626369285686,246
2302,147.3896473195928,112.92641282633386,146.50241658830274,112.46508687924816,248
2303,233.62036305372087,113.49514535917706,233.66363435309628,114.49420871785375,249
2304,227.0901589891401,109.33262859919839,227.29415004654203,110.3116013508621,250
2305,245.97061800059413,114.6246687226011,246.01941668621578,115.62347735706598,251
2306,267.84336958885257,61.84360023654901,268.30201747940134,62.73221832802315,252
2307,236.67505451846293,114.43888369757559,235.72991159318389,114.11222661316603,253
2308,245.45385694765696,114.6547885930917,245.42101251077298,115.65424906903148,254
2309,245.45385694765696,114.6547885930917,245.92514306891232,115.53676897377602,255
2310,212.4799118996897,44.57832388649679,213.4028311063146,44.96331757221499,233
2311,259.9958900133073,40.27068528686708,260.01963443593013,39.270967225414594,240
2312,204.68250097143175,29.92626369285686,204.67685960709977,28.92627960547923,246
2313,146.50241658830274,112.46508687924816,145.75797569592024,111.79739851050962,248
2314,233.66363435309628,114.49420871785375,233.80850265936792,115.48365966349886,249
2315,227.29415004654203,110.3116013508621,227.19210195310905,111.30638081718953,250
2316,246.01941668621578,115.62347735706598,246.08443998475528,116.62136110312413,251
2317,268.30201747940134,62.73221832802315,268.7418416789311,63.63030221804012,252
2318,235.72991159318389,114.11222661316603,234.8086206192613,113.72335267296334,253
2319,245.42101251077298,115.65424906903148,245.52009434663987,116.64932835722979,254
2320,245.92514306891232,115.53676897377602,246.4155243735998,116.40827696341984,255
2321,213.4028311063146,44.96331757221499,214.22933750031396,45.52624490382909,233
2322,260.01963443593013,39.270967225414594,259.80682473455977,38.29387355999523,240
2323,204.67685960709977,28.92627960547923,204.83375716690495,27.93866472318594,246
2324,145.75797569592024,111.79739851050962,144.8545492859586,111.36865532189458,248
2325,233.80850265936792,115.48365966349886,234.0002452027305,116.46510492283065,249
2326,227.19210195310905,111.30638081718953,227.36085137035914,112.29203980191892,250
2327,246.08443998475528,116.62136110312413,246.11126785649705,117.62100117099746,251
2328,268.7418416789311,63.63030221804012,269.2327021559751,64.50154041283882,252
2329,234.8086206192613,113.72335267296334,233.96247081157483,113.19040755106788,253
2330,245.52009434663987,116.64932835722979,245.85476451207344,117.59166369052079,254
2331,246.4155243735998,116.40827696341984,246.79391449278202,117.33392317969539,255
2332,246.08443998475528,116.62136110312413,245.60785356927647,117.50048873241413,256
2333,214.22933750031396,45.52624490382909,215.06097962955596,46.0815568601832,233
2334,259.80682473455977,38.29387355999523,259.310610206314,37.42567361645813,240
2335,204.83375716690495,27.93866472318594,204.7240250717303,26.94470352309381,246
2336,144.8545492859586,111.36865532189458,143.95046049253685,110.94131066753557,248
2337,234.0002452027305,116.46510492283065,234.39740571785427,117.38285408530732,249
2338,227.36085137035914,112.29203980191892,227.5718589894263,113.2695242185188,250
2339,269.2327021559751,64.50154041283882,269.7641964926793,65.34860225830904,252
2340,233.96247081157483,113.19040755106788,233.08691769363443,112.70728568480138,253
2341,245.85476451207344,117.59166369052079,246.30028093306092,118.48693745794085,254
2342,246.79391449278202,117.33392317969539,246.98108466803205,118.31625068388983,255
2343,245.60785356927647,117.50048873241413,245.2040280381078,118.41532475071267,256
2344,234.0002452027305,116.46510492283065,233.88532171696946,117.45847926939922,257
2345,227.36085137035914,112.29203980191892,228.0323315371633,113.03306232896426,258
2346,215.06097962955596,46.0815568601832,215.8813871098445,46.65333615876493,233
2347,259.310610206314,37.42567361645813,258.9184783617657,36.50576459025434,240
2348,143.95046049253685,110.94131066753557,142.97567226017463,110.71817863924709,248
2349,269.7641964926793,65.34860225830904,270.06176244642444,66.30330352214591,252
2350,246.30028093306092,118.48693745794085,246.9682557815425,119.23112130740013,254
2351,246.98108466803205,118.31625068388983,247.20140575246768,119.29167808752022,255
2352,245.2040280381078,118.41532475071267,244.74176393010785,119.30206704385935,256
2353,233.88532171696946,117.45847926939922,233.5622693603353,118.40486036328959,257
2354,228.0323315371633,113.03306232896426,228.5752451625736,113.87285087100555,258
2355,143.95046049253685,110.94131066753557,142.9947031058568,111.2354667788209,259
2356,246.98108466803205,118.31625068388983,246.68417462232745,119.27115613719906,260
2357,233.88532171696946,117.45847926939922,233.13235962242666,118.1165431600525,261
2358,215.8813871098445,46.65333615876493,216.51478135178692,47.427165425641135,233
2359,258.9184783617657,36.50576459025434,258.36170156674393,35.6751024444181,240
2360,270.06176244642444,66.30330352214591,270.13728977605837,67.30044725425195,252
2361,247.20140575246768,119.29167808752022,247.66006845214707,120.18028853531094,255
2362,244.74176393010785,119.30206704385935,244.14245326740158,120.10258358308049,256
2363,233.5622693603353,118.40486036328959,233.3755836591258,119.38728005413658,257
2364,228.5752451625736,113.87285087100555,229.0418241395138,114.75733041190936,258
2365,142.9947031058568,111.2354667788209,141.9970524868643,111.3039740224081,259
2366,246.68417462232745,119.27115613719906,246.25877017237127,120.17615948192078,260
2367,233.13235962242666,118.1165431600525,232.30202049945765,118.67380157485397,261
2368,216.51478135178692,47.427165425641135,217.09752166071405,48.23982386087178,233
2369,258.36170156674393,35.6751024444181,257.6288544458963,34.99470910416165,240
2370,270.13728977605837,67.30044725425195,270.0297657243939,68.29464973781033,252
2371,244.14245326740158,120.10258358308049,243.65231919943963,120.97423064205739,256
2372,233.3755836591258,119.38728005413658,233.50033477936321,120.3794681199787,257
2373,229.0418241395138,114.75733041190936,229.3796259205523,115.69854768583035,258
2374,141.9970524868643,111.3039740224081,141.00760414757968,111.44886012901226,259
2375,246.25877017237127,120.17615948192078,246.10423492240716,121.1641467574049,260
2376,232.30202049945765,118.67380157485397,231.48582046106654,119.2515709902182,261
2377,233.3755836591258,119.38728005413658,232.9875272654809,120.3089156846063,262
2378,141.9970524868643,111.3039740224081,141.2126081426136,111.92417324102503,263
2379,257.6288544458963,34.99470910416165,256.84484346342816,34.37396215139477,240
2380,270.0297657243939,68.29464973781033,270.07463795133583,69.2936424721429,252
2381,243.65231919943963,120.97423064205739,242.95042222552004,121.68650912551912,256
2382,233.50033477936321,120.3794681199787,233.74226311040695,121.3497622416956,257
2383,229.3796259205523,115.69854768583035,229.47000506677054,116.69445511623182,258
2384,141.00760414757968,111.44886012901226,140.0804775176474,111.82360832723398,259
2385,246.10423492240716,121.1641467574049,245.91170907295214,122.14543865958876,260
2386,231.48582046106654,119.2515709902182,230.53649838827602,119.56587594104256,261
2387,232.9875272654809,120.3089156846063,232.5673570790061,121.2163610076962,262
2388,141.2126081426136,111.92417324102503,140.42482642608607,112.54012775809991,263
2389,257.6288544458963,34.99470910416165,256.63950754184947,34.84913196497782,264
2390,270.07463795133583,69.2936424721429,269.983830117688,70.28951090589717,252
2391,242.95042222552004,121.68650912551912,242.26286351322258,122.41263791378181,256
2392,233.74226311040695,121.3497622416956,234.05531772789988,122.29949736606784,257
2393,229.47000506677054,116.69445511623182,229.6118714422714,117.68434093363818,258
2394,140.0804775176474,111.82360832723398,139.28408400568208,112.4283871083594,259
2395,245.91170907295214,122.14543865958876,245.91109439039317,123.14543847067142,260
