time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
280.0,45.5,0.0,0.0,0.028571428571428567,0.006122335599857205,16
280.0,47.833333333333336,0.0,0.0,0.03285714285714286,0.00789816132912923,16
280.0,50.16666666666667,0.0,0.0,0.02803571428571429,0.005191691098532831,16
280.0,52.5,0.0,0.0,0.030178571428571423,0.005648241855163585,16
280.0,54.833333333333336,0.0,0.0,0.024642857142857147,0.004664783390644484,16
280.0,57.16666666666667,0.0,0.0,0.022500000000000013,0.0042528501847440645,16
280.0,59.5,0.0,0.0,0.027500000000000004,0.0046720692730862845,16
280.0,61.83333333333334,0.0,0.0,0.02482142857142857,0.0043308633724721,16
280.0,64.16666666666667,0.0,0.0,0.02625,0.005862475795172173,16
280.0,66.5,0.0,0.0,0.02535714285714286,0.005056651845950684,16
280.0,68.83333333333334,0.0,0.0,0.02482142857142857,0.0051818544601579175,16
280.0,71.16666666666667,0.0,0.0,0.028214285714285716,0.0052221076361240685,16
280.0,73.5,0.0,0.0,0.03321428571428572,0.007486382194848653,16
280.0,75.83333333333334,0.0,0.0,0.024107142857142855,0.003430245127196169,16
280.0,78.16666666666667,0.0,0.0,0.0275,0.005986805219371504,16
280.0,80.5,0.0,0.0,0.027321428571428576,0.005678271929807829,16
280.0,82.83333333333334,0.0,0.0,0.02642857142857143,0.005944757022319901,16
280.0,85.16666666666667,0.0,0.0,0.024642857142857154,0.004268815891514449,16
280.0,87.5,0.0,0.0,0.03285714285714286,0.007377111135633175,16
280.0,89.83333333333334,0.0,0.0,0.04553571428571429,0.01440537680702525,16
280.0,92.16666666666667,0.0,0.0,0.03535714285714285,0.009852224445809802,16
280.0,94.5,0.0,0.0,0.031785714285714285,0.006388100118912642,16
280.0,96.83333333333334,0.00017857142857142857,0.00017857142857142857,0.03017857142857143,0.0077765072253454725,16
280.0,99.16666666666667,0.0,0.0,0.02375,0.004424104890441981,16
280.0,101.5,0.0014285714285714286,0.0014285714285714286,0.027142857142857142,0.006351388513893774,16
280.0,103.83333333333334,0.0,0.0,0.027678571428571427,0.005561766652721034,16
280.0,106.16666666666667,0.0,0.0,0.025178571428571432,0.004443283932953591,16
280.0,108.5,0.00035714285714285714,0.00035714285714285714,0.023392857142857146,0.004473799386693703,16
280.0,110.83333333333334,0.00017857142857142857,0.00017857142857142857,0.02678571428571428,0.006393422427787488,16
280.0,113.16666666666667,0.0,0.0,0.030892857142857142,0.007158168114000909,16
280.0,115.5,0.0,0.0,0.030357142857142857,0.005935452117297779,16
280.0,117.83333333333334,0.0,0.0,0.02857142857142857,0.006441785361175563,16
280.0,120.16666666666669,0.0,0.0,0.03303571428571428,0.0060156753852029,16
280.0,122.5,0.00017857142857142857,0.00017857142857142857,0.037142857142857144,0.007293646475636492,16
280.0,124.83333333333334,0.0007142857142857143,0.0007142857142857143,0.033035714285714286,0.00691035282677203,16
280.0,127.16666666666669,0.0,0.0,0.026607142857142864,0.005155531670227728,16
280.0,129.5,0.00017857142857142857,0.00017857142857142857,0.02,0.0033604340503575903,16
280.0,131.83333333333334,0.00035714285714285714,0.00035714285714285714,0.03428571428571428,0.009914601339836673,16
280.0,134.16666666666669,0.00017857142857142857,0.00017857142857142857,0.03285714285714286,0.006736033674193141,16
280.0,136.5,0.00017857142857142857,0.00017857142857142857,0.02982142857142857,0.006659700867626002,16
280.0,138.83333333333334,0.0005357142857142857,0.00038850402076382666,0.038214285714285715,0.011894876848378684,16
280.0,141.16666666666669,0.0,0.0,0.039642857142857146,0.011028333947603507,16
280.0,143.5,0.00017857142857142857,0.00017857142857142857,0.029464285714285724,0.00724084573366783,16
280.0,145.83333333333334,0.0,0.0,0.03107142857142857,0.006435842448911477,16
280.0,148.16666666666669,0.0,0.0,0.024821428571428574,0.007357345119734723,16
